route_id,from_stop_id,from_stop_name,to_stop_id,to_stop_name,day_type,peak_ind,average_sec,std_sec,p05_sec,p50_sec,p95_sec,ObjectId
Green-C,70226,Brandon Hall,70224,Summit Avenue,weekday,offpeak,54.48,27,24,48,97,1048
Green-C,70227,Fairbanks Street,70229,Washington Square,weekday,offpeak,41.47,28.99,30,36,72,1049
Green-C,70227,Fairbanks Street,70229,Washington Square,sunday,offpeak,41.06,35.78,30,36,66,1050
Green-C,70227,Fairbanks Street,70229,Washington Square,weekday,peak,40.67,35.27,30,36,55.35,1051
Green-C,70227,Fairbanks Street,70229,Washington Square,saturday,offpeak,40.82,17.19,30,36,72,1052
Green-C,70228,Fairbanks Street,70226,Brandon Hall,weekday,peak,23.2,9.87,13,18,48,1053
Green-C,70228,Fairbanks Street,70226,Brandon Hall,weekday,offpeak,21.88,7.83,12,18,36,1054
Green-C,70228,Fairbanks Street,70226,Brandon Hall,sunday,offpeak,21.55,7.73,12,18,30,1055
Green-C,70228,Fairbanks Street,70226,Brandon Hall,saturday,offpeak,21.02,6.7,12,18,30,1056
Green-C,70229,Washington Square,70231,Tappan Street,saturday,offpeak,37.96,8.03,30,36,48,1057
Green-C,70229,Washington Square,70231,Tappan Street,weekday,peak,39.47,27.22,30,36,48,1058
Green-C,70229,Washington Square,70231,Tappan Street,weekday,offpeak,38.3,24.33,30,36,48,1059
Green-C,70229,Washington Square,70231,Tappan Street,sunday,offpeak,37.47,9.18,30,36,48,1060
Green-C,70230,Washington Square,70228,Fairbanks Street,sunday,offpeak,28.82,9.33,23,30,36,1061
Green-C,70230,Washington Square,70228,Fairbanks Street,weekday,peak,28.56,6.32,23,30,36,1062
Green-C,70230,Washington Square,70228,Fairbanks Street,weekday,offpeak,28.52,6.08,18,30,36,1063
Green-B,70208,Science Park,70206,North Station,saturday,offpeak,140.33,9.18,130,139,151,1064
Green-C,70208,Science Park,70206,North Station,sunday,offpeak,154.89,17.35,137.8,150,182.8,1065
Green-C,70208,Science Park,70206,North Station,weekday,offpeak,135.61,17.64,117.35,133,166.3,1066
Green-C,70208,Science Park,70206,North Station,saturday,offpeak,139.2,11.61,125.2,144,150.2,1067
Mattapan,70269,Central Avenue,70271,Valley Road,weekday,offpeak,64.71,40.84,51,60,78,1068
Green-D,70208,Science Park,70206,North Station,weekday,offpeak,150.63,14.43,130,150,172.55,1069
Mattapan,70269,Central Avenue,70271,Valley Road,weekday,peak,66.06,41.87,54,63,80,1070
Mattapan,70269,Central Avenue,70271,Valley Road,saturday,offpeak,60.35,21.38,54,60,67,1071
Mattapan,70269,Central Avenue,70271,Valley Road,sunday,offpeak,61.06,25.74,54,60,72,1072
Mattapan,70270,Central Avenue,70268,Milton,sunday,offpeak,38.96,5.4,32,40,48,1073
Mattapan,70270,Central Avenue,70268,Milton,weekday,peak,40.32,5.38,32,40,48,1074
Mattapan,70270,Central Avenue,70268,Milton,saturday,offpeak,38.8,4.73,32,40,48,1075
Mattapan,70270,Central Avenue,70268,Milton,weekday,offpeak,40.8,7.25,32,40,48,1076
Mattapan,70271,Valley Road,70273,Capen Street,weekday,peak,63.52,42.49,48,60,79,1077
Mattapan,70271,Valley Road,70273,Capen Street,weekday,offpeak,59.46,35.51,45,56,72,1078
Mattapan,70271,Valley Road,70273,Capen Street,sunday,offpeak,58.31,39.11,46,54,71.7,1079
Mattapan,70271,Valley Road,70273,Capen Street,saturday,offpeak,61.76,126.21,48,55,72,1080
Mattapan,70272,Valley Road,70270,Central Avenue,weekday,peak,60.38,7.99,51,60,72,1081
Mattapan,70272,Valley Road,70270,Central Avenue,saturday,offpeak,59.5,14.46,48,56,72,1082
Mattapan,70272,Valley Road,70270,Central Avenue,sunday,offpeak,59.78,14.27,48,56,78,1083
Mattapan,70272,Valley Road,70270,Central Avenue,weekday,offpeak,61.86,16.44,51,60,78,1084
Mattapan,70273,Capen Street,70275,Mattapan,weekday,offpeak,32.29,22.12,24,30,43,1085
Mattapan,70273,Capen Street,70275,Mattapan,weekday,peak,32.92,23.88,23,31,48,1086
Mattapan,70273,Capen Street,70275,Mattapan,saturday,offpeak,73.22,388.93,23,30,41,1087
Mattapan,70273,Capen Street,70275,Mattapan,sunday,offpeak,29.82,6.32,23,30,40,1088
Mattapan,70274,Capen Street,70272,Valley Road,weekday,peak,50.63,11.63,40,48,66,1089
Mattapan,70274,Capen Street,70272,Valley Road,saturday,offpeak,47.55,6.08,40,48,56,1090
Mattapan,70274,Capen Street,70272,Valley Road,weekday,offpeak,49.65,18.92,40,48,64,1091
Mattapan,70274,Capen Street,70272,Valley Road,sunday,offpeak,47.83,7.31,40,48,58,1092
Orange,70278,Assembly,70030,Sullivan Square,saturday,offpeak,53.11,7.82,49,51,63,1093
Orange,70278,Assembly,70030,Sullivan Square,weekday,offpeak,52.34,6.17,48,51,59,1094
Orange,70278,Assembly,70030,Sullivan Square,sunday,offpeak,54.01,6.36,49,52,66,1095
Orange,70278,Assembly,70030,Sullivan Square,weekday,peak,52.7,8.97,49,52,59,1096
Orange,70279,Assembly,70033,Wellington,weekday,offpeak,80.09,40.45,55,74,153,1097
Orange,70279,Assembly,70033,Wellington,sunday,offpeak,70.63,13.46,55,74,84,1098
Orange,70279,Assembly,70033,Wellington,saturday,offpeak,70.22,12.76,55,74,81,1099
Orange,70279,Assembly,70033,Wellington,weekday,peak,75.14,36.65,55,73,118,1100
Green-E,70208,Science Park,70206,North Station,weekday,peak,143.21,27.56,120,139,174,1101
Green-E,70208,Science Park,70206,North Station,sunday,offpeak,141.26,28.49,120,137,170,1102
Green-E,70208,Science Park,70206,North Station,saturday,offpeak,139.59,22.03,119,137,166,1103
Green-E,70208,Science Park,70206,North Station,weekday,offpeak,142.6,57.84,119,138,171.75,1104
Green-B,70210,Lechmere,70208,Science Park,sunday,offpeak,103.92,13.42,89.55,103,126.6,1105
Green-B,70210,Lechmere,70208,Science Park,saturday,offpeak,106.83,26.8,85,100.5,145.5,1106
Green-C,70210,Lechmere,70208,Science Park,weekday,offpeak,106.52,46.96,66,99,154,1107
Green-C,70210,Lechmere,70208,Science Park,saturday,offpeak,104.56,9.58,95.4,101,119.6,1108
Green-C,70210,Lechmere,70208,Science Park,sunday,offpeak,102.67,12.89,91,99.5,121.25,1109
Green-D,70210,Lechmere,70208,Science Park,weekday,offpeak,105.29,13.76,89.85,103,127.3,1110
Green-E,70210,Lechmere,70208,Science Park,sunday,offpeak,94.38,12.02,81,93,110.85,1111
Green-E,70210,Lechmere,70208,Science Park,weekday,offpeak,97.19,20.85,81,95,117,1112
Green-E,70210,Lechmere,70208,Science Park,weekday,peak,97.75,24.9,80,94,119,1113
Green-E,70210,Lechmere,70208,Science Park,saturday,offpeak,95.52,15.1,81,94,113,1114
Green-C,70211,Saint Marys Street,70213,Hawes Street,sunday,offpeak,66.19,45.44,37,61,96,1115
Green-C,70211,Saint Marys Street,70213,Hawes Street,weekday,offpeak,67.44,46.41,36,60,108,1116
Green-C,70211,Saint Marys Street,70213,Hawes Street,saturday,offpeak,74.65,194.68,36,60,102,1117
Green-C,70211,Saint Marys Street,70213,Hawes Street,weekday,peak,71.1,47.81,39,66,114,1118
Green-C,70212,Saint Marys Street,70150,Kenmore,saturday,offpeak,162.1,81.58,129,156,204,1119
Green-C,70212,Saint Marys Street,70150,Kenmore,sunday,offpeak,160.1,32.6,129.05,155,207,1120
Green-C,70212,Saint Marys Street,70150,Kenmore,weekday,offpeak,164.85,34.69,130,158,223,1121
Green-C,70212,Saint Marys Street,70150,Kenmore,weekday,peak,170.07,41.9,135,160,232.15,1122
Green-C,70213,Hawes Street,70215,Kent Street,weekday,offpeak,20.7,20.94,12,18,30,1123
Green-C,70213,Hawes Street,70215,Kent Street,sunday,offpeak,20.08,14.7,12,18,30,1124
Green-C,70213,Hawes Street,70215,Kent Street,weekday,peak,20.54,18.83,12,18,30,1125
Green-C,70213,Hawes Street,70215,Kent Street,saturday,offpeak,19.43,7.74,12,18,30,1126
Green-C,70214,Hawes Street,70212,Saint Marys Street,sunday,offpeak,55.35,17.16,36,54,84,1127
Green-C,70214,Hawes Street,70212,Saint Marys Street,saturday,offpeak,55.46,17.03,36,54,85,1128
Green-C,70214,Hawes Street,70212,Saint Marys Street,weekday,offpeak,52.4,14.77,36,48,78,1129
Green-C,70214,Hawes Street,70212,Saint Marys Street,weekday,peak,52.42,14.28,36,52,72,1130
